date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2020/11/09 00:00:00+00,2020,11,9,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,119971.870321082,0,0,0,0,119971.870321082,119971.870321082,495076.555609867,0,0,0,0,495076.555609867,495076.555609867,3502467
2020/11/10 00:00:00+00,2020,11,10,port2027,Shanghai (Yangshan),China,CHN,11,1,1,0,1,13,14,225401.509078821,0,0,0,13019.3931070663,225401.509078821,238420.902185888,264737.138530099,0,0,0,0,264737.138530099,264737.138530099,3502468
2020/11/11 00:00:00+00,2020,11,11,port2027,Shanghai (Yangshan),China,CHN,15,0,2,0,0,17,17,531807.088595625,0,0,0,0,531807.088595625,531807.088595625,450517.345157449,0,6006.7268180726,0,0,456524.071975522,456524.071975522,3502469
2020/11/12 00:00:00+00,2020,11,12,port2027,Shanghai (Yangshan),China,CHN,11,1,0,0,1,12,13,333896.896200045,0,0,0,0,333896.896200045,333896.896200045,562083.980406405,0,0,0,267.263184037452,562083.980406405,562351.243590442,3502470
2020/11/13 00:00:00+00,2020,11,13,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,0,14,14,388718.563535897,0,0,0,0,388718.563535897,388718.563535897,757399.585539354,0,0,0,0,757399.585539354,757399.585539354,3502471
2020/11/14 00:00:00+00,2020,11,14,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,0,13,13,490091.522979244,0,0,0,0,490091.522979244,490091.522979244,574603.106483264,0,0,0,0,574603.106483264,574603.106483264,3502472
2020/11/15 00:00:00+00,2020,11,15,port2027,Shanghai (Yangshan),China,CHN,14,1,1,0,1,16,17,345181.416724315,0,321.376435526603,0,76790.6250015,345502.793159842,422293.418161342,701861.77244123,0,1550.92576148691,0,0,703412.698202717,703412.698202717,3502473
2020/11/16 00:00:00+00,2020,11,16,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,0,14,14,99137.3110578204,0,0,0,0,99137.3110578204,99137.3110578204,664743.29324705,0,0,0,0,664743.29324705,664743.29324705,3502474
2020/11/17 00:00:00+00,2020,11,17,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,1,13,14,227604.019593401,0,0,0,0,227604.019593401,227604.019593401,352862.355139836,0,0,0,2124.24529805619,352862.355139836,354986.600437892,3502475
2020/11/18 00:00:00+00,2020,11,18,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,1,14,15,745128.760993287,0,0,0,668.267850201926,745128.760993287,745797.028843489,374501.572483147,0,0,0,0,374501.572483147,374501.572483147,3502476
2020/11/19 00:00:00+00,2020,11,19,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,1,10,11,754284.747357316,0,0,0,41077.1456697218,754284.747357316,795361.893027038,470512.951156318,0,0,0,2773.60867688105,470512.951156318,473286.559833199,3502477
2020/11/20 00:00:00+00,2020,11,20,port2027,Shanghai (Yangshan),China,CHN,13,2,1,0,3,16,19,736568.99038563,0,0,0,1066.29127361627,736568.99038563,737635.281659246,623616.48600079,0,0,0,18821.4796963225,623616.48600079,642437.965697113,3502478
2020/11/21 00:00:00+00,2020,11,21,port2027,Shanghai (Yangshan),China,CHN,11,2,0,0,1,13,14,76119.0198881659,0,0,0,0,76119.0198881659,76119.0198881659,499284.183785628,7456.74140593029,0,0,8290.619755911,506740.925191558,515031.544947469,3502479
2020/11/22 00:00:00+00,2020,11,22,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,0,13,13,102329.932799211,0,0,0,0,102329.932799211,102329.932799211,784036.080200752,0,0,0,0,784036.080200752,784036.080200752,3502480
2020/11/23 00:00:00+00,2020,11,23,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,3,13,16,278332.069216307,0,0,0,41928.0593987897,278332.069216307,320260.128615097,345205.337623304,0,0,0,12658.5817903697,345205.337623304,357863.919413673,3502481
2020/11/24 00:00:00+00,2020,11,24,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,2,13,15,132874.222479274,0,0,0,868.565076305129,132874.222479274,133742.787555579,535044.899599997,0,0,0,2124.24529805619,535044.899599997,537169.144898053,3502482
2020/11/25 00:00:00+00,2020,11,25,port2027,Shanghai (Yangshan),China,CHN,9,1,1,0,1,11,12,439618.50702647,0,0,0,0,439618.50702647,439618.50702647,309839.367012451,0,6907.09278697749,0,2314.38277823196,316746.459799429,319060.842577661,3502483
2020/11/26 00:00:00+00,2020,11,26,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,1,14,15,560439.338654785,0,0,0,0,560439.338654785,560439.338654785,472386.807345053,0,0,0,0,472386.807345053,472386.807345053,3502484
2020/11/27 00:00:00+00,2020,11,27,port2027,Shanghai (Yangshan),China,CHN,15,1,0,0,2,16,18,322536.395639114,0,0,0,0,322536.395639114,322536.395639114,638046.188697199,0,0,0,3160.39690275137,638046.188697199,641206.58559995,3502485
2020/11/28 00:00:00+00,2020,11,28,port2027,Shanghai (Yangshan),China,CHN,9,0,1,0,1,10,11,500086.924629106,0,0,0,0,500086.924629106,500086.924629106,253405.854091505,0,0,0,2567.9386765055,253405.854091505,255973.792768011,3502486
2020/11/29 00:00:00+00,2020,11,29,port2027,Shanghai (Yangshan),China,CHN,13,1,0,0,2,14,16,419754.686951634,0,0,0,119230.967412193,419754.686951634,538985.654363827,215486.613934075,0,0,0,0,215486.613934075,215486.613934075,3502487
2020/11/30 00:00:00+00,2020,11,30,port2027,Shanghai (Yangshan),China,CHN,14,1,1,0,1,16,17,103530.627288702,0,0,0,0,103530.627288702,103530.627288702,719514.250837576,0,0,0,0,719514.250837576,719514.250837576,3502488
2020/12/01 00:00:00+00,2020,12,1,port2027,Shanghai (Yangshan),China,CHN,8,0,1,0,2,9,11,297870.275231676,0,0,0,2124.24529805619,297870.275231676,299994.520529732,295238.658777285,0,0,0,8639.44170587363,295238.658777285,303878.100483158,3502489
2020/12/02 00:00:00+00,2020,12,2,port2027,Shanghai (Yangshan),China,CHN,14,0,1,0,1,15,16,110847.845664795,0,0,0,0,110847.845664795,110847.845664795,412154.92113398,0,5109.64501456332,0,3440.77836232987,417264.566148544,420705.344510874,3502490
2020/12/03 00:00:00+00,2020,12,3,port2027,Shanghai (Yangshan),China,CHN,9,0,0,0,1,9,10,343728.166169795,0,0,0,6175.97321064,343728.166169795,349904.139380435,254763.519955081,0,0,0,0,254763.519955081,254763.519955081,3502491
2020/12/04 00:00:00+00,2020,12,4,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,0,11,11,1192253.77905672,0,0,0,0,1192253.77905672,1192253.77905672,313669.322505915,0,0,0,0,313669.322505915,313669.322505915,3502492
2020/12/05 00:00:00+00,2020,12,5,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,945979.052322751,0,0,0,80562.500003375,945979.052322751,1026541.55232613,642155.778978289,0,0,0,0,642155.778978289,642155.778978289,3502493
2020/12/06 00:00:00+00,2020,12,6,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,2,10,12,30673.3729995911,0,0,0,36585.9796342398,30673.3729995911,67259.3526338309,417670.896700956,0,0,0,2387.19369630237,417670.896700956,420058.090397258,3502494
2020/12/07 00:00:00+00,2020,12,7,port2027,Shanghai (Yangshan),China,CHN,11,2,0,0,2,13,15,47064.1206241142,0,0,0,0,47064.1206241142,47064.1206241142,977269.306613248,0,0,0,6628.12228392568,977269.306613248,983897.428897174,3502495
2020/12/08 00:00:00+00,2020,12,8,port2027,Shanghai (Yangshan),China,CHN,7,0,1,0,1,8,9,30673.3729995911,0,0,0,4077.90241524891,30673.3729995911,34751.27541484,319035.958718916,0,0,0,0,319035.958718916,319035.958718916,3502496
2020/12/09 00:00:00+00,2020,12,9,port2027,Shanghai (Yangshan),China,CHN,14,1,1,0,1,16,17,355265.09053536,0,0,0,10800.2141067052,355265.09053536,366065.304642066,405769.617227741,0,5109.64501456332,0,1315.45140021938,410879.262242304,412194.713642524,3502497
2020/12/10 00:00:00+00,2020,12,10,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,3,11,14,569850.596348087,0,0,0,868.565076305129,569850.596348087,570719.161424392,267666.201735492,0,0,0,4429.54564239707,267666.201735492,272095.747377889,3502498
2020/12/11 00:00:00+00,2020,12,11,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,3,10,13,444648.725815838,0,0,0,200113.36256951,444648.725815838,644762.088385349,452951.085114743,0,0,0,1315.45140021938,452951.085114743,454266.536514962,3502499
2020/12/12 00:00:00+00,2020,12,12,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,1,12,13,369312.559478959,0,0,0,0,369312.559478959,369312.559478959,251751.786225001,0,0,0,2891.73919144623,251751.786225001,254643.525416447,3502500
2021/02/01 00:00:00+00,2021,2,1,port2027,Shanghai (Yangshan),China,CHN,15,0,1,0,1,16,17,464389.933628868,0,0,0,0,464389.933628868,464389.933628868,438274.91858004,0,0,0,0,438274.91858004,438274.91858004,3502501
2021/02/02 00:00:00+00,2021,2,2,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,3,10,13,53255.8608066401,0,0,0,2299.26019152517,53255.8608066401,55555.1209981653,465596.394320275,0,0,0,2305.30034434088,465596.394320275,467901.694664616,3502502
2021/02/03 00:00:00+00,2021,2,3,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,2,14,16,285592.205883071,0,0,0,0,285592.205883071,285592.205883071,657081.264096175,0,0,0,30834.5607199089,657081.264096175,687915.824816084,3502503
2021/02/04 00:00:00+00,2021,2,4,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,2,13,15,111773.597073739,0,0,0,6334.29662289861,111773.597073739,118107.893696637,844728.038721596,0,0,0,2124.24529805619,844728.038721596,846852.284019652,3502504
2021/02/05 00:00:00+00,2021,2,5,port2027,Shanghai (Yangshan),China,CHN,13,2,0,0,2,15,17,1332499.36283365,0,0,0,0,1332499.36283365,1332499.36283365,252713.836141979,0,0,0,4388.85263784585,252713.836141979,257102.688779825,3502505
2021/02/06 00:00:00+00,2021,2,6,port2027,Shanghai (Yangshan),China,CHN,14,0,1,0,1,15,16,107528.565267047,0,0,0,60377.5237237357,107528.565267047,167906.088990783,472511.138725116,0,0,0,0,472511.138725116,472511.138725116,3502506
2021/02/07 00:00:00+00,2021,2,7,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,393566.658939002,0,0,0,3023.77615525489,393566.658939002,396590.435094257,550988.267353261,0,0,0,3749.08852025983,550988.267353261,554737.355873521,3502507
2021/02/08 00:00:00+00,2021,2,8,port2027,Shanghai (Yangshan),China,CHN,13,0,2,0,2,15,17,333884.440769165,0,0,0,2649.44468300454,333884.440769165,336533.885452169,474648.083747939,0,0,0,2568.56148434718,474648.083747939,477216.645232287,3502508
2021/02/09 00:00:00+00,2021,2,9,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,0,11,11,53861.4838317795,0,0,0,0,53861.4838317795,53861.4838317795,661525.871567582,0,0,0,0,661525.871567582,661525.871567582,3502509
2021/02/10 00:00:00+00,2021,2,10,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,0,14,14,298215.676116372,0,0,0,0,298215.676116372,298215.676116372,397227.874851628,0,0,0,0,397227.874851628,397227.874851628,3502510
2021/02/11 00:00:00+00,2021,2,11,port2027,Shanghai (Yangshan),China,CHN,9,0,0,0,0,9,9,250813.494308507,0,0,0,0,250813.494308507,250813.494308507,151026.354321983,0,0,0,0,151026.354321983,151026.354321983,3502511
2021/02/12 00:00:00+00,2021,2,12,port2027,Shanghai (Yangshan),China,CHN,12,1,1,0,1,14,15,470733.688743872,0,0,0,41077.1456697218,470733.688743872,511810.834413594,308834.678132979,0,0,0,2773.60867688105,308834.678132979,311608.28680986,3502512
2021/02/13 00:00:00+00,2021,2,13,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,0,11,11,177460.068609376,0,0,0,0,177460.068609376,177460.068609376,641194.884387275,0,0,0,0,641194.884387275,641194.884387275,3502513
2021/02/14 00:00:00+00,2021,2,14,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,389327.37109786,0,0,0,0,389327.37109786,389327.37109786,361164.91228938,0,0,0,133.685925256133,361164.91228938,361298.598214636,3502514
2021/02/15 00:00:00+00,2021,2,15,port2027,Shanghai (Yangshan),China,CHN,12,1,2,0,1,15,16,135124.852447095,401.806362100055,0,0,1611.84768982784,135526.658809195,137138.506499023,362409.137402513,120.135147626777,0,0,0,362529.27255014,362529.27255014,3502515
2021/02/16 00:00:00+00,2021,2,16,port2027,Shanghai (Yangshan),China,CHN,19,0,0,0,1,19,20,420694.803667549,0,0,0,5224.74624263206,420694.803667549,425919.549910181,727197.647995117,0,0,0,0,727197.647995117,727197.647995117,3502516
2021/02/17 00:00:00+00,2021,2,17,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,1,14,15,562437.244026236,0,0,0,0,562437.244026236,562437.244026236,287846.15045688,0,0,0,0,287846.15045688,287846.15045688,3502517
2021/02/18 00:00:00+00,2021,2,18,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,2,13,15,901978.381145611,0,0,0,97945.0615115261,901978.381145611,999923.442657138,349903.227751126,0,0,0,0,349903.227751126,349903.227751126,3502518
2021/02/19 00:00:00+00,2021,2,19,port2027,Shanghai (Yangshan),China,CHN,8,0,1,0,1,9,10,498586.567841941,0,0,0,0,498586.567841941,498586.567841941,80921.311487464,0,0,0,2387.19369630237,80921.311487464,83308.5051837664,3502519
2021/02/20 00:00:00+00,2021,2,20,port2027,Shanghai (Yangshan),China,CHN,15,0,0,0,1,15,16,237709.321056064,0,0,0,1559.88271680554,237709.321056064,239269.203772869,274534.934434746,0,0,0,0,274534.934434746,274534.934434746,3502520
2021/02/21 00:00:00+00,2021,2,21,port2027,Shanghai (Yangshan),China,CHN,12,1,0,0,0,13,13,431366.602501979,0,0,0,0,431366.602501979,431366.602501979,270454.025608771,0,0,0,0,270454.025608771,270454.025608771,3502521
2021/02/22 00:00:00+00,2021,2,22,port2027,Shanghai (Yangshan),China,CHN,9,0,1,0,0,10,10,114656.415565461,0,0,0,0,114656.415565461,114656.415565461,240306.100965987,0,0,0,0,240306.100965987,240306.100965987,3502522
2021/02/23 00:00:00+00,2021,2,23,port2027,Shanghai (Yangshan),China,CHN,9,0,0,0,4,9,13,259369.302727597,0,0,0,50340.7334276874,259369.302727597,309710.036155284,382238.452649358,0,0,0,0,382238.452649358,382238.452649358,3502523
2021/02/24 00:00:00+00,2021,2,24,port2027,Shanghai (Yangshan),China,CHN,9,0,0,0,0,9,9,195809.12558486,0,0,0,0,195809.12558486,195809.12558486,222741.165189678,0,0,0,0,222741.165189678,222741.165189678,3502524
2021/02/25 00:00:00+00,2021,2,25,port2027,Shanghai (Yangshan),China,CHN,15,0,0,0,1,15,16,653091.999079209,0,0,0,1728.84789690372,653091.999079209,654820.846976113,494487.85176749,0,0,0,0,494487.85176749,494487.85176749,3502525
2021/02/26 00:00:00+00,2021,2,26,port2027,Shanghai (Yangshan),China,CHN,9,0,0,0,1,9,10,518252.664790248,0,0,0,0,518252.664790248,518252.664790248,129121.890761103,0,0,0,0,129121.890761103,129121.890761103,3502526
2021/02/27 00:00:00+00,2021,2,27,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,1,12,13,191660.501715659,0,0,0,76790.6250015,191660.501715659,268451.126717159,337572.408895699,0,0,0,0,337572.408895699,337572.408895699,3502527
2021/02/28 00:00:00+00,2021,2,28,port2027,Shanghai (Yangshan),China,CHN,10,0,2,0,2,12,14,140457.463148836,0,0,0,43482.3214307409,140457.463148836,183939.784579577,595761.592613275,0,0,0,2124.24529805619,595761.592613275,597885.837911331,3502528
2021/03/01 00:00:00+00,2021,3,1,port2027,Shanghai (Yangshan),China,CHN,13,1,0,0,0,14,14,336015.983693574,0,0,0,0,336015.983693574,336015.983693574,446543.968836923,0,0,0,0,446543.968836923,446543.968836923,3502529
2021/03/02 00:00:00+00,2021,3,2,port2027,Shanghai (Yangshan),China,CHN,8,1,0,0,2,9,11,218151.225730552,0,0,0,6854.37642676198,218151.225730552,225005.602157314,490008.206171213,0,0,0,0,490008.206171213,490008.206171213,3502530
2021/03/03 00:00:00+00,2021,3,3,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,1,12,13,59823.4646513543,0,0,0,1917.88879331906,59823.4646513543,61741.3534446733,484950.247572077,0,0,0,0,484950.247572077,484950.247572077,3502531
2021/03/04 00:00:00+00,2021,3,4,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,2,10,12,856219.61774236,0,0,0,37770.9940561508,856219.61774236,893990.611798511,317757.955119357,0,0,0,2518.40931604145,317757.955119357,320276.364435398,3502532
2021/03/05 00:00:00+00,2021,3,5,port2027,Shanghai (Yangshan),China,CHN,11,1,1,0,0,13,13,525269.001535816,0,0,0,0,525269.001535816,525269.001535816,347753.956478743,0,0,0,0,347753.956478743,347753.956478743,3502533
2021/03/06 00:00:00+00,2021,3,6,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,0,11,11,402117.004121357,0,0,0,0,402117.004121357,402117.004121357,609605.608405365,0,0,0,0,609605.608405365,609605.608405365,3502534
2021/03/07 00:00:00+00,2021,3,7,port2027,Shanghai (Yangshan),China,CHN,10,1,0,0,1,11,12,215001.837703572,0,0,0,41077.1456697218,215001.837703572,256078.983373294,260768.037070317,0,0,0,2773.60867688105,260768.037070317,263541.645747198,3502535
2021/03/08 00:00:00+00,2021,3,8,port2027,Shanghai (Yangshan),China,CHN,20,0,1,0,0,21,21,1246117.23034715,0,0,0,0,1246117.23034715,1246117.23034715,552125.721562232,0,0,0,0,552125.721562232,552125.721562232,3502536
2021/03/09 00:00:00+00,2021,3,9,port2027,Shanghai (Yangshan),China,CHN,7,0,0,0,1,7,8,213312.012064894,0,0,0,0,213312.012064894,213312.012064894,177502.785779092,0,0,0,2554.30152090766,177502.785779092,180057.0873,3502537
2021/03/10 00:00:00+00,2021,3,10,port2027,Shanghai (Yangshan),China,CHN,11,1,1,0,1,13,14,241118.882008959,0,0,0,31897.9443689411,241118.882008959,273016.8263779,584018.435312861,0,0,0,0,584018.435312861,584018.435312861,3502538
2021/03/11 00:00:00+00,2021,3,11,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,2,12,14,725463.597188149,0,1552.6550389408,0,105634.831644318,727016.252227089,832651.083871407,446578.438258801,0,0,0,792.612515687304,446578.438258801,447371.050774488,3502539
2021/03/12 00:00:00+00,2021,3,12,port2027,Shanghai (Yangshan),China,CHN,14,1,0,0,2,15,17,624764.766334037,0,0,0,0,624764.766334037,624764.766334037,545460.620853578,0,0,0,76790.6250015,545460.620853578,622251.245855078,3502540
2021/03/13 00:00:00+00,2021,3,13,port2027,Shanghai (Yangshan),China,CHN,9,0,0,0,3,9,12,298047.742972522,0,0,0,33066.8852788443,298047.742972522,331114.628251366,236069.354679767,0,0,0,8724.88068308147,236069.354679767,244794.235362848,3502541
2021/03/14 00:00:00+00,2021,3,14,port2027,Shanghai (Yangshan),China,CHN,9,0,0,0,0,9,9,98231.8052903357,0,0,0,0,98231.8052903357,98231.8052903357,574542.334551999,0,0,0,0,574542.334551999,574542.334551999,3502542
2021/03/15 00:00:00+00,2021,3,15,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,2,12,14,213372.854785843,0,0,0,1907.80769473239,213372.854785843,215280.662480575,497216.993497564,0,0,0,262.948398246184,497216.993497564,497479.94189581,3502543
2021/03/16 00:00:00+00,2021,3,16,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,1,11,12,59669.2265541301,0,0,0,0,59669.2265541301,59669.2265541301,420439.863696821,0,0,0,42176.7821065998,420439.863696821,462616.645803421,3502544
2021/03/17 00:00:00+00,2021,3,17,port2027,Shanghai (Yangshan),China,CHN,15,0,1,0,2,16,18,599727.080869886,0,0,0,0,599727.080869886,599727.080869886,604168.790548618,0,0,0,13756.9858408267,604168.790548618,617925.776389444,3502545
2021/03/18 00:00:00+00,2021,3,18,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,1,12,13,383184.774218749,0,0,0,0,383184.774218749,383184.774218749,337978.795834598,0,0,0,7286.77354535765,337978.795834598,345265.569379955,3502546
2021/03/19 00:00:00+00,2021,3,19,port2027,Shanghai (Yangshan),China,CHN,15,0,0,0,2,15,17,343113.085710463,0,0,0,16463.8815652252,343113.085710463,359576.967275688,603192.084934596,0,0,0,1315.45140021938,603192.084934596,604507.536334815,3502547
2021/03/20 00:00:00+00,2021,3,20,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,2,11,13,115035.828377663,0,0,0,41077.1456697218,115035.828377663,156112.974047385,487312.720909144,0,0,0,18632.464660873,487312.720909144,505945.185570018,3502548
2021/03/21 00:00:00+00,2021,3,21,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,1,12,13,341354.804342239,0,0,0,507.702765595226,341354.804342239,341862.507107835,360700.520100494,0,0,0,0,360700.520100494,360700.520100494,3502549
2021/03/22 00:00:00+00,2021,3,22,port2027,Shanghai (Yangshan),China,CHN,14,1,0,0,2,15,17,333848.195940701,0,0,0,35633.996956734,333848.195940701,369482.192897435,343531.258031478,0,0,0,0,343531.258031478,343531.258031478,3502550
2021/05/12 00:00:00+00,2021,5,12,port2027,Shanghai (Yangshan),China,CHN,16,0,0,0,1,16,17,327174.024768742,0,0,0,0,327174.024768742,327174.024768742,676526.585877718,0,0,0,25924.53082382,676526.585877718,702451.116701538,3502551
2021/05/13 00:00:00+00,2021,5,13,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,5,12,17,62472.8955962431,0,0,0,79814.4011567549,62472.8955962431,142287.296752998,680482.194304241,0,0,0,16269.2113958165,680482.194304241,696751.405700058,3502552
2021/05/14 00:00:00+00,2021,5,14,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,1,11,12,817719.058354178,0,0,0,0,817719.058354178,817719.058354178,435717.815068634,0,0,0,10927.9455392567,435717.815068634,446645.76060789,3502553
2021/05/15 00:00:00+00,2021,5,15,port2027,Shanghai (Yangshan),China,CHN,10,1,1,0,2,12,14,22872.1154697917,0,0,0,56160.2615032685,22872.1154697917,79032.3769730602,500586.684070527,0,0,0,2124.24529805619,500586.684070527,502710.929368583,3502554
